Ticker,Name,Sector,Industry,MarketCap,CapBucket
ARQQW,Arqit Quantum Inc. Warrants,,,,Unknown
ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,Biotechnology,3548598784.0,Mid
ARRY,"Array Technologies, Inc.",Technology,Solar,1562609536.0,Small
ARTL,"Artelo Biosciences, Inc.",Healthcare,Biotechnology,3007931.0,Micro
ARTNA,Artesian Resources Corporation,Utilities,Utilities - Regulated Water,328480896.0,Small
ARTV,"Artiva Biotherapeutics, Inc.",Healthcare,Biotechnology,102597696.0,Micro
ARTW,"Art's-Way Manufacturing Co., In",Industrials,Farm & Heavy Construction Machinery,12157241.0,Micro
ARVN,"Arvinas, Inc.",Healthcare,Biotechnology,892757888.0,Small
ARVR,First Trust Indxx Metaverse ETF,,,,Unknown
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,9700150272.0,Mid
ASBP,"Aspire Biopharma Holdings, Inc.",Healthcare,Biotechnology,14952179.0,Micro
ASBPW,"Aspire Biopharma Holdings, Inc.",,,,Unknown
ASCI,abrdn International Small Cap A,,,,Unknown
ASLE,AerSale Corporation,Industrials,Airports & Air Services,335485440.0,Small
ASMB,"Assembly Biosciences, Inc.",Healthcare,Biotechnology,531772224.0,Small
ASMG,Leverage Shares 2X Long ASML Da,,,,Unknown
ASML,ASML Holding N.V. - New York Re,Technology,Semiconductor Equipment & Materials,416385433600.0,Large
ASND,Ascendis Pharma A/S,Healthcare,Biotechnology,12768292864.0,Large
ASNS,"Actelis Networks, Inc.",Technology,Communication Equipment,3357843.0,Micro
ASO,"Academy Sports and Outdoors, In",Consumer Cyclical,Specialty Retail,3394078208.0,Mid
ASPC,A SPAC III Acquisition Corp.,Financial Services,Shell Companies,56125344.0,Micro
ASPCR,A SPAC III Acquisition Corp.,,,,Unknown
ASPCU,A SPAC III Acquisition Corp.,Financial Services,Shell Companies,,Unknown
ASPI,ASP Isotopes Inc.,Basic Materials,Chemicals,636906304.0,Small
ASPS,Altisource Portfolio Solutions ,Real Estate,Real Estate Services,74481296.0,Micro
ASPSW,Altisource Portfolio Solutions S.A.,,,,Unknown
ASPSZ,Altisource Portfolio Solutions S.A.,,,,Unknown
ASRT,"Assertio Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,63783048.0,Micro
ASRV,AmeriServ Financial Inc.,Financial Services,Banks - Regional,52375588.0,Micro
ASST,"Strive, Inc.",Financial Services,Asset Management,708241408.0,Small
ASTC,Astrotech Corporation,Technology,Scientific & Technical Instruments,6666435.0,Micro
ASTE,"Astec Industries, Inc.",Industrials,Farm & Heavy Construction Machinery,1050229824.0,Small
ASTH,Astrana Health Inc.,Healthcare,Medical Care Facilities,1274454144.0,Small
ASTI,"Ascent Solar Technologies, Inc",Technology,Solar,16197857.0,Micro
ASTL,Algoma Steel Group Inc.,Basic Materials,Steel,435475296.0,Small
ASTLW,Algoma Steel Group Inc. Warrant,,,,Unknown
ASTS,"AST SpaceMobile, Inc.",Technology,Communication Equipment,26434523136.0,Large
ASUR,Asure Software Inc,Technology,Software - Application,258481696.0,Micro
ASYS,"Amtech Systems, Inc.",Technology,Semiconductor Equipment & Materials,183192736.0,Micro
ATAI,Atai Beckley N.V,Healthcare,Biotechnology,1478283392.0,Small
ATAT,Atour Lifestyle Holdings Limite,Consumer Cyclical,Lodging,5767881728.0,Mid
ATEC,"Alphatec Holdings, Inc.",Healthcare,Medical Devices,3114354688.0,Mid
ATER,"Aterian, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",7018932.0,Micro
ATEX,Anterix Inc.,Communication Services,Telecom Services,411900608.0,Small
ATGL,Alpha Technology Group Limited,Technology,Software - Infrastructure,346371008.0,Small
ATHA,"Athira Pharma, Inc.",Healthcare,Biotechnology,29500612.0,Micro
ATHE,Alterity Therapeutics Limited,Healthcare,Biotechnology,57458452.0,Micro
ATHR,"Aether Holdings, Inc.",Technology,Software - Application,70766704.0,Micro
ATII,Archimedes Tech SPAC Partners I,Financial Services,Shell Companies,307440096.0,Small
ATIIU,Archimedes Tech SPAC Partners I,Financial Services,Shell Companies,270532512.0,Micro
ATIIW,Archimedes Tech SPAC Partners I,,,,Unknown
ATLC,Atlanticus Holdings Corporation,Financial Services,Credit Services,1062026880.0,Small
ATLCL,Atlanticus Holdings Corporation,,,,Unknown
ATLCP,Atlanticus Holdings Corporation,Financial Services,Credit Services,,Unknown
ATLCZ,Atlanticus Holdings Corporation,,,,Unknown
ATLN,Atlantic International Corp.,Industrials,Staffing & Employment Services,74912624.0,Micro
ATLO,Ames National Corporation,Financial Services,Banks - Regional,204617680.0,Micro
ATLX,Atlas Lithium Corporation,Basic Materials,Other Industrial Metals & Mining,127195248.0,Micro
ATMC,AlphaTime Acquisition Corp,Financial Services,Shell Companies,38019392.0,Micro
ATMCR,AlphaTime Acquisition Corp,,,,Unknown
ATMCU,AlphaTime Acquisition Corp,Financial Services,Shell Companies,,Unknown
ATMCW,AlphaTime Acquisition Corp Warr,,,,Unknown
ATNI,"ATN International, Inc.",Communication Services,Telecom Services,337646080.0,Small
ATOM,Atomera Incorporated,Technology,Semiconductor Equipment & Materials,68431032.0,Micro
ATON,AlphaTON Capital Corp.,Financial Services,Asset Management,5375904.0,Micro
ATOS,"Atossa Therapeutics, Inc.",Healthcare,Biotechnology,85111056.0,Micro
ATPC,Agape ATP Corporation,Consumer Defensive,Packaged Foods,6043262.0,Micro
ATRA,"Atara Biotherapeutics, Inc.",Healthcare,Biotechnology,124520760.0,Micro
ATRC,"AtriCure, Inc.",Healthcare,Medical Instruments & Supplies,2005086208.0,Mid
ATRO,Astronics Corporation,Industrials,Aerospace & Defense,1974209536.0,Small
ATXG,Addentax Group Corp.,Industrials,Integrated Freight & Logistics,5154753.0,Micro
ATXS,"Astria Therapeutics, Inc.",Healthcare,Biotechnology,739248640.0,Small
ATYR,"aTyr Pharma, Inc.",Healthcare,Biotechnology,72784472.0,Micro
AUBN,"Auburn National Bancorporation,",Financial Services,Banks - Regional,94155192.0,Micro
AUDC,AudioCodes Ltd.,Technology,Communication Equipment,255800880.0,Micro
AUGO,Aura Minerals Inc.,Basic Materials,Gold,4515875328.0,Mid
AUID,authID Inc.,Technology,Software - Infrastructure,14211182.0,Micro
AUMI,Themes Gold Miners ETF,,,,Unknown
AUPH,Aurinia Pharmaceuticals Inc,Healthcare,Biotechnology,2142409088.0,Mid
AUR,"Aurora Innovation, Inc.",Technology,Information Technology Services,7741484032.0,Mid
AURA,"Aura Biosciences, Inc.",Healthcare,Biotechnology,372764160.0,Small
AURE,Aurelion Inc.,Financial Services,Asset Management,112856536.0,Micro
AUROW,"Aurora Innovation, Inc.",,,,Unknown
AUTL,Autolus Therapeutics plc,Healthcare,Biotechnology,444459264.0,Small
AUUD,Auddia Inc.,Technology,Software - Application,3132437.0,Micro
AUUDW,Auddia Inc.,,,,Unknown
AVAH,Aveanna Healthcare Holdings Inc,Healthcare,Medical Care Facilities,1800816000.0,Small
AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense,12732712960.0,Large
AVBH,"Avidbank Holdings, Inc.",Financial Services,Banks - Regional,298628384.0,Micro
AVBP,"ArriVent BioPharma, Inc.",Healthcare,Biotechnology,906951424.0,Small
AVDL,Avadel Pharmaceuticals plc,Healthcare,Drug Manufacturers - Specialty & Generic,2118867200.0,Mid
AVGB,Avantis Credit ETF,,,,Unknown
AVGG,Leverage Shares 2X Long AVGO Da,,,,Unknown
AVGO,Broadcom Inc.,Technology,Semiconductors,1669544673280.0,Large
AVGU,GraniteShares 2x Long AVGO Dail,,,,Unknown
AVGX,Defiance Daily Target 2X Long A,,,,Unknown
AVIR,"Atea Pharmaceuticals, Inc.",Healthcare,Biotechnology,285162816.0,Micro
AVL,Direxion Daily AVGO Bull 2X Sha,,,,Unknown
AVNW,"Aviat Networks, Inc.",Technology,Communication Equipment,274978560.0,Micro
AVO,"Mission Produce, Inc.",Consumer Defensive,Food Distribution,824124736.0,Small
AVPT,"AvePoint, Inc.",Technology,Software - Infrastructure,2971418880.0,Mid
AVR,Anteris Technologies Global Cor,Healthcare,Medical Instruments & Supplies,230294416.0,Micro
AVS,Direxion Daily AVGO Bear 1X Sha,,,,Unknown
AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,4007915776.0,Mid
AVTX,"Avalo Therapeutics, Inc.",Healthcare,Biotechnology,333120992.0,Small
AVUQ,Avantis U.S. Quality ETF,,,,Unknown
AVX,Avax One Technology Ltd.,Financial Services,Asset Management,127563648.0,Micro
AVXC,Avantis Emerging Markets ex-Chi,,,,Unknown
AVXL,Anavex Life Sciences Corp.,Healthcare,Biotechnology,325227104.0,Small
AVXX,Defiance Daily Target 2x Long A,,,,Unknown
AWRE,"Aware, Inc.",Technology,Software - Application,42961128.0,Micro
AXG,Solowin Holdings,Financial Services,Capital Markets,799333696.0,Small
AXGN,"AxoGen, Inc.",Healthcare,Medical Devices,1512811008.0,Small
AXIN,Axiom Intelligence Acquisition ,Financial Services,Shell Companies,341369376.0,Small
AXINR,Axiom Intelligence Acquisition ,,,,Unknown
AXINU,Axiom Intelligence Acquisition ,Financial Services,Shell Companies,,Unknown
AXON,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,46378655744.0,Large
AXSM,"Axsome Therapeutics, Inc.",Healthcare,Biotechnology,7665242112.0,Mid
AXTI,AXT Inc,Technology,Semiconductor Equipment & Materials,716598080.0,Small
AYTU,"Aytu BioPharma, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,24961110.0,Micro
AZ,A2Z Cust2Mate Solutions Corp.,Technology,Software - Application,268309152.0,Micro
AZI,Autozi Internet Technology (Glo,Consumer Cyclical,Auto & Truck Dealerships,12317225.0,Micro
AZN,Astrazeneca PLC,Healthcare,Drug Manufacturers - General,288042680320.0,Large
AZTA,"Azenta, Inc.",Healthcare,Medical Instruments & Supplies,1598137728.0,Small
AZYY,GraniteShares YieldBoost AMZN E,,,,Unknown
BABX,GraniteShares 2x Long BABA Dail,,,,Unknown
BACC,Blue Acquisition Corp.,Financial Services,Shell Companies,286612192.0,Micro
BACCR,Blue Acquisition Corp.,,,,Unknown
BACCU,Blue Acquisition Corp.,Financial Services,Shell Companies,,Unknown
BACQ,Inflection Point Acquisition Co,Financial Services,Shell Companies,455010912.0,Small
BACQR,Inflection Point Acquisition Co,,,,Unknown
BACQU,Inflection Point Acquisition Co,Financial Services,Shell Companies,,Unknown
BAER,Bridger Aerospace Group Holding,Industrials,Security & Protection Services,94423280.0,Micro
BAERW,Bridger Aerospace Group Holding,,,,Unknown
BAFE,Brown Advisory Flexible Equity ,,,,Unknown
BAFN,BayFirst Financial Corp.,Financial Services,Banks - Regional,32242370.0,Micro
BAIG,Leverage Shares 2X Long BBAI Da,,,,Unknown
BALQ,iShares Nasdaq Premium Income A,,,,Unknown
BAND,Bandwidth Inc.,Technology,Software - Infrastructure,463928000.0,Small
BANF,BancFirst Corporation,Financial Services,Banks - Regional,3657758720.0,Mid
BANFP,BancFirst Corporation - 7.2% Cu,,,,Unknown
BANL,CBL International Limited,Energy,Oil & Gas Midstream,10992985.0,Micro
BANR,Banner Corporation,Financial Services,Banks - Regional,2234504704.0,Mid
BANX,StoneCastle Financial Corp,Financial Services,Asset Management,170204688.0,Micro
BAOS,Baosheng Media Group Holdings L,Communication Services,Advertising Agencies,4173804.0,Micro
BASG,Brown Advisory Sustainable Grow,,,,Unknown
BASV,Brown Advisory Sustainable Valu,,,,Unknown
BATRA,"Atlanta Braves Holdings, Inc. -",Communication Services,Entertainment,2688713472.0,Mid
BATRK,"Atlanta Braves Holdings, Inc. -",Communication Services,Entertainment,2521681408.0,Mid
BAYA,Bayview Acquisition Corp,Financial Services,Shell Companies,40728580.0,Micro
BAYAR,Bayview Acquisition Corp,,,,Unknown
BAYAU,Bayview Acquisition Corp,Financial Services,Shell Companies,,Unknown
BBB,Cyber Hornet S&P 500 and Bitcoi,,,,Unknown
BBCP,"Concrete Pumping Holdings, Inc.",Industrials,Engineering & Construction,367318528.0,Small
BBGI,"Beasley Broadcast Group, Inc.",Communication Services,Broadcasting,9074090.0,Micro
BBH,VanEck Biotech ETF,,,,Unknown
BBIO,"BridgeBio Pharma, Inc.",Healthcare,Biotechnology,14607329280.0,Large
BBLG,Bone Biologics Corp,Healthcare,Medical Devices,3051942.0,Micro
BBLGW,BONE BIOLOGICS CORP C/WTS (TO P,,,,Unknown
BBNX,"Beta Bionics, Inc.",Healthcare,Medical Devices,1402624768.0,Small
BBOT,BridgeBio Oncology Therapeutics,Healthcare,Biotechnology,986260544.0,Small
BBSI,"Barrett Business Services, Inc.",Industrials,Staffing & Employment Services,930989824.0,Small
BBYY,GraniteShares YieldBOOST BABA E,,,,Unknown
BCAB,"BioAtla, Inc.",Healthcare,Biotechnology,49079636.0,Micro
BCAL,California BanCorp,Financial Services,Banks - Regional,613932160.0,Small
BCAR,D. Boral ARC Acquisition I Corp,Financial Services,Shell Companies,424405184.0,Small
BCARU,D. Boral ARC Acquisition I Corp,Financial Services,Shell Companies,,Unknown
BCARW,D. Boral ARC Acquisition I Corp,Financial Services,Shell Companies,,Unknown
BCAX,Bicara Therapeutics Inc.,Healthcare,Biotechnology,920336768.0,Small
BCBP,"BCB Bancorp, Inc. (NJ)",Financial Services,Banks - Regional,142477264.0,Micro
BCDA,"BioCardia, Inc.",Healthcare,Biotechnology,13478172.0,Micro
BCFN,Baron Financials ETF,,,,Unknown
BCG,"Binah Capital Group, Inc.",Financial Services,Asset Management,39679884.0,Micro
BCGWW,"Binah Capital Group, Inc. Warra",,,,Unknown
BCIC,BCP Investment Corporation,Financial Services,Asset Management,157643552.0,Micro
BCLO,iShares BBB-B CLO Active ETF,,,,Unknown
BCML,BayCom Corp,Financial Services,Banks - Regional,331753504.0,Small
BCPC,Balchem Corporation,Basic Materials,Specialty Chemicals,5110394880.0,Mid
BCRX,"BioCryst Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,1607939072.0,Small
BCTK,Baron Technology ETF,,,,Unknown
BCTX,BriaCell Therapeutics Corp.,Healthcare,Biotechnology,14972310.0,Micro
BCTXW,BriaCell Therapeutics Corp.,,,,Unknown
BCTXZ,BriaCell Therapeutics Corp. War,,,,Unknown
BCYC,Bicycle Therapeutics plc,Healthcare,Biotechnology,473089056.0,Small
BDCI,BTC Development Corp.,Financial Services,Shell Companies,347814144.0,Small
BDCIU,BTC Development Corp.,Financial Services,Shell Companies,,Unknown
BDCIW,BTC Development Corp. Warrant,,,,Unknown
BDGS,Bridges Capital Tactical ETF,,,,Unknown
BDMD,Baird Medical Investment Holdin,Healthcare,Medical Devices,51416260.0,Micro
BDMDW,Baird Medical Investment Holdings Limited,,,,Unknown
BDRX,Biodexa Pharmaceuticals plc,Healthcare,Biotechnology,2206010.0,Micro
BDSX,"Biodesix, Inc.",Healthcare,Diagnostics & Research,54560000.0,Micro
BDTX,"Black Diamond Therapeutics, Inc",Healthcare,Biotechnology,147565024.0,Micro
BDVL,iShares Disciplined Volatility ,,,,Unknown
BDYN,iShares Dynamic Equity Active E,,,,Unknown
BEAG,Bold Eagle Acquisition Corp.,Financial Services,Shell Companies,330404896.0,Small
BEAGR,Bold Eagle Acquisition Corp.,,,,Unknown
BEAGU,Bold Eagle Acquisition Corp.,Financial Services,Shell Companies,,Unknown
BEAM,Beam Therapeutics Inc.,Healthcare,Biotechnology,2839268864.0,Mid
BEAT,"Heartbeam, Inc.",Healthcare,Health Information Services,84042296.0,Micro
BEATW,"Heartbeam, Inc. Warrant",,,,Unknown
BEDY,BNY Mellon Enhanced Dividend an,,,,Unknown
BEEM,Beam Global,Technology,Solar,31398420.0,Micro
BEEP,Mobile Infrastructure Corporati,Industrials,Infrastructure Operations,118863000.0,Micro
BEEX,The Beehive ETF,,,,Unknown
BEEZ,Honeytree U.S. Equity ETF,,,,Unknown
BEG,Begama Technologies Inc,,,,Unknown
BELFA,Bel Fuse Inc.,Technology,Electronic Components,2202683648.0,Mid
BELFB,Bel Fuse Inc.,Technology,Electronic Components,2233956352.0,Mid
BELT,iShares U.S. Select Equity Acti,,,,Unknown
BENF,Beneficient,Financial Services,Asset Management,102256712.0,Micro
BENFW,Beneficient Warrant,,,,Unknown
BETR,Better Home & Finance Holding C,Financial Services,Mortgage Finance,548283584.0,Small
BETRW,Better Home & Finance Holding Company,,,,Unknown
BFC,Bank First Corporation,Financial Services,Banks - Regional,1248358272.0,Small
BFIN,BankFinancial Corporation,Financial Services,Banks - Regional,153515552.0,Micro
BFRG,"Bullfrog AI Holdings, Inc.",Healthcare,Health Information Services,10853186.0,Micro
BFRGW,"Bullfrog AI Holdings, Inc. Warr",,,,Unknown
BFRI,Biofrontera Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,8400770.0,Micro
BFRIW,Biofrontera Inc. Warrants,,,,Unknown
BFST,"Business First Bancshares, Inc.",Financial Services,Banks - Regional,791322688.0,Small
BGC,"BGC Group, Inc.",Financial Services,Capital Markets,4318221312.0,Mid
BGIN,Bgin Blockchain Limited,Technology,Computer Hardware,282839872.0,Micro
BGL,Blue Gold Limited,Basic Materials,Gold,76255272.0,Micro
BGLC,BioNexus Gene Lab Corp,Basic Materials,Specialty Chemicals,9786281.0,Micro
BGLWW,Blue Gold Limited Warrant,,,,Unknown
BGM,BGM Group Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,862680512.0,Small
BGMS,"Bio Green Med Solution, Inc.",Healthcare,Biotechnology,4348451.0,Micro
BGMSP,"Bio Green Med Solution, Inc. - ",Healthcare,Biotechnology,,Unknown
BGRN,iShares USD Green Bond ETF,,,,Unknown
BGRO,iShares Large Cap Growth Active,,,,Unknown
BHAT,Blue Hat Interactive Entertainm,Communication Services,Electronic Gaming & Multimedia,47634904.0,Micro
BHF,"Brighthouse Financial, Inc.",Financial Services,Insurance - Life,3707553280.0,Mid
BHFAL,"Brighthouse Financial, Inc. - J",,,3384789504.0,Mid
BHFAM,"Brighthouse Financial, Inc. - D",Financial Services,Insurance - Life,,Unknown
BHFAN,"Brighthouse Financial, Inc. - d",Financial Services,Insurance - Life,,Unknown
BHFAO,"Brighthouse Financial, Inc. - D",Financial Services,Insurance - Life,,Unknown
BHFAP,"Brighthouse Financial, Inc. - D",Financial Services,Insurance - Life,2473691136.0,Mid
BHRB,Burke & Herbert Financial Servi,Financial Services,Banks - Regional,947999360.0,Small
BHST,BioHarvest Sciences Inc.,Consumer Defensive,Packaged Foods,120747360.0,Micro
BIAF,"bioAffinity Technologies, Inc.",Healthcare,Diagnostics & Research,5263489.0,Micro
BIAFW,"bioAffinity Technologies, Inc. ",,,,Unknown
BIB,ProShares Ultra Nasdaq Biotechn,,,,Unknown
BIDG,Themes ETF Trust - Leverage Shares 2X Long BIDU Daily ETF,,,,Unknown
BIDU,"Baidu, Inc.",Communication Services,Internet Content & Information,43505979392.0,Large
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,25978038272.0,Large
BILI,Bilibili Inc.,Communication Services,Internet Content & Information,10144752640.0,Large
BIOA,"BioAge Labs, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,497667904.0,Small
BIOX,Bioceres Crop Solutions Corp.,Basic Materials,Agricultural Inputs,83792032.0,Micro
BIRD,"Allbirds, Inc.",Consumer Cyclical,Apparel Retail,33263024.0,Micro
BIS,ProShares UltraShort Nasdaq Bio,,,,Unknown
BITF,Bitfarms Ltd.,Financial Services,Capital Markets,1482850176.0,Small
BITS,Global X Blockchain & Bitcoin S,,,,Unknown
BIVI,BioVie Inc.,Healthcare,Biotechnology,9120350.0,Micro
BIVIW,BioVie Inc. Warrant,,,,Unknown
BIXI,Bitcoin Infrastructure Acquisit,,,,Unknown
BIXIU,Bitcoin Infrastructure Acquisit,,,,Unknown
BIXIW,Bitcoin Infrastructure Acquisition Corp Ltd.,,,,Unknown
BIYA,Baiya International Group Inc.,Technology,Software - Application,5183480.0,Micro
BJDX,"Bluejay Diagnostics, Inc.",Healthcare,Medical Devices,1269893.0,Micro
BJK,VanEck Gaming ETF,,,,Unknown
BJRI,"BJ's Restaurants, Inc.",Consumer Cyclical,Restaurants,911958720.0,Small
BKCH,Global X Blockchain ETF,,,,Unknown
BKHA,Black Hawk Acquisition Corporat,Financial Services,Shell Companies,46727740.0,Micro
BKHAR,Black Hawk Acquisition Corporat,,,1752600.0,Micro
BKHAU,Black Hawk Acquisition Corporat,Financial Services,Shell Companies,,Unknown
BKNG,Booking Holdings Inc. Common St,Consumer Cyclical,Travel Services,176314318848.0,Large
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,44651520000.0,Large
BKYI,"BIO-key International, Inc.",Industrials,Security & Protection Services,6029017.0,Micro
BL,"BlackLine, Inc.",Technology,Software - Application,3574640640.0,Mid
